une lumière	a light	1	c0443e1fe55a5dd52eb105eaa53e961a	J’ai besoin d’un peu plus de lumière pour lire.
vert / verte	green	1	e84f9749648783cf00ca8360adb689b6	La lumière est verte, on peut y aller maintenant.
apprécier	to appreciate	1	0c073195f2b436d3f64cb76a8758181c	J’apprécie vraiment tout ce que tu as fait pour moi.
un combat	a fight	1	a432f23c04b83d5d9249d16c61ce13b9	On va au bar pour regarder le combat à la télé.
sensible	sensitive	1	d735c06412ea863754abac66b66d947f	Il pleure tout le temps, il est beaucoup trop sensible.
étudiant / étudiante	student	1	bdbf57edd24f365fc9bd6ff7d2b6d7be	Ma tante est encore étudiante, elle adore apprendre de nouvelles choses.
réfléchir	to reflect	1	38ea325581387a82e658e5da9c60218a	J’ai besoin de temps pour réfléchir à ton commentaire.
malade	sick	1	dfbdaef5f7462409ea1bbac6054f038d	Je suis malade depuis deux semaines.
une portée	a reach	1	190a4c17864cef68d57091b23793b6db	La portée de cette entreprise s’étend sur l’ensemble du marché.
un / une élève	a student	1	e835c7a204cacdd1f9b1b7f80d1e32f4	J’ai vingt-six élèves dans ma classe.
contrôler	to control	1	af5f0d2e4d71a16dfa2861e93dbcfa85	Tu ne peux pas contrôler ses actions, laisse-la faire son travail.
merci	thank you	1	845f1b9811d3f6b0b8b4b119655203ed	Merci beaucoup d’être venus ce soir.
une vitesse	a speed	1	0e2830d006ec4463295b430fc1b9482b	Il a franchi la ligne d’arrivée à une vitesse incroyable.
une visite	a visit	1	650c2fd2035062e77b8841e0725ec8ba	Je vous remercie de votre visite, revenez bientôt!
une assemblée	an assembly	1	574e8c8ac3d2e0e32c90edbc8cb2adb0	Elle a présenté son projet devant l’assemblée.
une émission	an emission	1	a4bcb1414d35b4f3293137863476a040	Ce produit aide à réduire l’émission de gaz à effet de serre.
une arrivée	an arrival	1	403f6f6ab68c9b613010c27f40b0c85f	J’attends ton arrivée depuis un mois.
une puissance	a power	1	60d6db09d9161c75addf7c057639b836	J’ai besoin de plus de puissance pour démarrer la batterie.
certainement	certainly	1	2fe3e28cae5bbd27b2bc8de44470f223	Je ne lui prêterai certainement pas ma voiture.
contenter	to satisfy	1	7da6633a15e6ed4b1ae54eb451ebb9b4	C’est très difficile de le contenter.
une perte	a loss	1	a3e684ae16585bc886e28da515bbfd47	Ne pleure pas à cause de cette perte, tout ira mieux demain.
libéral / libérale	liberal	1	b18a53eb9d73913fbc64766a65fd52d8	Yvon a voté pour le gouvernement libéral.
citoyen / citoyenne	citizen	1	e39bde6ae6309f19f48333ab67a9d728	Je vis aux États-Unis, mais je suis aussi une citoyenne canadienne.
citer	to cite / to quote	1	84d3bc1af4b25a59ed530fa3a42bd1df	J’ai fini ma dissertation, je dois maintenant citer mes sources.
un / une partenaire	a partner	1	de9c219491ea999b9b13a279fd37f203	Vous aurez besoin d’un partenaire pour faire ce travail.
un camp	a camp	1	f5e32e025f4f16adc39eb169950adcff	Ma fille passera l’été au camp musical.
un établissement	an institution / an establishment	1	09d6474c1e5bac510b5017484b5e9e77	L’établissement de la loi 101 a été réalisé dans cet établissement.
vendredi	friday	1	f450176bc9f0640557a9c91e31b10d2e	Vendredi est mon jour de congé.
une avance	an advance	1	dce0ef72ed7b81fc8652686f11861f67	J’ai besoin d’une avance; peux-tu me payer aujourd’hui?
destiner	to intend	1	7639f01d52649723b8ed3d43159abe36	Cet ensemble de patio est destiné pour une utilisation à l’extérieur.
une influence	an influence	1	74b1a095ebbe5569d16ca28b94b6e983	Cette musique a une mauvaise influence sur ton comportement.
nord	north	1	189a63c72729d2f470d4219b0ef11345	J’habite au nord du pays.
lundi	monday	1	b23a0e06d2914a663f991800e8498017	Qu’est-ce que tu fais lundi?
un maître	a master	1	fa57171d3354f796573fe48cf18a3702	William est un maître de la cuisine.
interroger	to interrogate	1	fe8be3a4295f15d4e1e1632a53254513	La cour est sur le point d’interroger l’accusé.
une conférence	a conference	1	0c070c66b7052d59a523880e6d099be4	Je suis allée à une conférence très intéressante ce weekend.
causer	to cause	1	65c6bdd630377a9068c49ce982f82c9d	Qu’est-ce qui aurait pu causer autant de dommage?
une vente	a sale	1	93fcb2241e68591a412844d0b43e1420	Cette robe est en vente, je crois que je vais l’acheter.
ramener	to bring back	1	34eb47368972234c730d3fee83596e6b	Pourrais-tu me ramener le marteau que je t’ai prêté?
soldat / soldate	soldier	1	ddcbeefa3c8513404f6940988fa3859b	Ce soldat mérite la médaille d’honneur.
un / une collègue	a colleague	1	88e0c3d2eb0e0ff0b4ba34c8a70b61cb	Laurence est la collègue de travail avec laquelle je m’entends le mieux.
provoquer	to provoke	1	e28729382d09798ad510345b56cbb226	Arrête de me provoquer si tu ne veux pas que je me fâche.
concevoir	to conceive	1	9f2d3001a834bee174e206c71c8664cd	Il est difficile de concevoir une telle chose, je suis impressionné.
un poids	a weight	1	33b96b6f1acf89445657a8ed0c19e8a7	Ce poids est trop lourd pour moi.
voici	this is	1	3ac8323efa13a89f36581eebacbf84ef	Voici ma voisine Carole.
acquérir	to acquire	1	52510e996b20fde56b4a439de9be1b19	Elle a acquis de nombreux talents grâce à ses études.
le / la moindre	the slightest	1	150203d7aef54392a6372764d8be2901	Je n’en ai pas la moindre idée.
convenir	to be suitable	1	ce7291d591c8998f6ff2390585313e86	Ta tenue ne conviendra pas pour le dîner de ce soir.
procéder	to proceed	1	7caaa8aede8cdcf289badc557cb0932c	Il y a deux différentes manières de procéder.
examiner	to examine	1	38279d6e18659196e5eec1f80bc6fc9e	Le médecin est prêt à examiner le corps de la victime.
un soin	a care	1	2ddefd7488551fa66137c24d06d96e29	Ne t’en fais pas, je vais bien prendre soin de toi.
mesurer	to measure	1	38440331b2cce0fe16526ec021eb45e4	Mon amour pour toi ne peut pas être mesuré.
un traitement	a treatment	1	7bfed1fe3695346be1040a6cfca3cd6e	Le traitement des données prendra huit heures.
jeudi	thursday	1	5363dd01a4b739683f0cedcc5445a548	Je finis de travailler tôt ce jeudi.
impliquer	to imply / to implicate	1	7cd2e98b2d1a5df913a2be04e609a088	Cela implique que Marie était impliquée sans le savoir.
une logique	logic	1	5a9caed378f70b19b1a4ad5160e599fe	La logique peut vous aider à résoudre ce problème mathématique.
un individu	an individual	1	ca5b3016ed6526ace9e9c578f25209e2	Chaque individu est libre de faire ses propres choix.
une donnée	a datum	1	cfe060d377a679ce068faf6c58eafd92	Je n’ai pas eu le temps de sauvegarder mes données!
demi / demie	half	1	84c9351232f7679ba0f810d6bea69d95	Rejoins-moi à l’aéroport dans une heure et demie.
combattre	to fight	1	65a09cefb9dd4b92c89e7926debd120f	George a créé un organisme pour combattre la pauvreté dans son quartier.
violent / violente	violent	1	cec61a1f9d2a7e492e5a38c734e3c303	Francis devient violent quand il boit.
une science	a science	1	17f275809aed8c80b4bb7400c20a7a57	Ce n’est pas une science exacte, mais ça devrait marcher.
suivant / suivante	next	1	25df5d9cb6ff4437067c4a2c2780a598	Benoît est le suivant, ensuite c’est ton tour.
mériter	to deserve	1	2c56a87950e9c43d8a449f121dc8d95e	Tu as eu ce que tu méritais.
emprunter	to borrow	1	96a92518598dfc801e0c3d7ab8ece144	Est-ce que je peux emprunter la voiture ce soir?
une conscience	a conscience	1	5fdc0730032becf04a02ba9afea469fc	Anne n’a aucune conscience sociale.
comporter	to comprise of	1	412469749714b024b086f89652def89a	L’ensemble comporte une table et quatre chaises.
le sang	the blood	1	a6cf9638ec620693ecfd80e29eba6b65	Il y a un taux élevé de glucose dans son sang.
un millier	a thousand	1	5ada240f945f9a9dade30f177591dc97	Il devait y avoir au moins un millier de personnes.
emporter	to carry away	1	6dee5e4dd23a66c01c33ec7fb5a2be6e	Tu vas te faire emporter par le courant.
une initiative	an initiative	1	c90a19a131bb1714766a6431d6e8168d	C’était une bonne initiative de sa part.
nucléaire	nuclear	1	0a44c46d54f0d018d1d89d9e8b34ec0c	Les armes nucléaires n’auraient jamais dûes être inventées.
traduire	to translate	1	92b27e9c1593905bcd9653d392bf9a4f	J’ai besoin de ton aide pour traduire ce paragraphe.
vif / vive	lively	1	48703dcca7728c4f7a298e5a06682115	Les couleurs vives de ce tapis attireront définitivement l’attention.
exact / exacte	exact	1	2f69bce4c3ee7efed99149c4e101de69	Rejoins-moi à cet endroit exact.
une exception	an exception	1	f26bdbcec46a3287206cd23f48d28b87	Êtes-vous sûr de ne pas pouvoir faire une exception?
doubler	to double	1	91fa8cda7defbfd31a97bbe3fe37e8f6	Ça y est, je double ma mise!
février	february	1	7ff963b9344262c5d584b184f8e5b5fd	Il fait encore très froid en février.
un mode	a mode	1	d465b5bb3efe719e559000eaad770585	Mets ton téléphone en mode avion.
industriel / industrielle	industrial	1	9d4acb057c9a0418ff1686c1ec7a19b9	Yannick adore la musique industrielle.
la musique	the music	1	76a5823c199d75518b5c9e8d93d9ea15	Je ne sais pas ce que je ferais sans musique.
la gestion	management	1	e6dcbf81ccab732a1751fffc8ece10cc	Xavier étudie la gestion financière.
un honneur	an honor	1	869aa3bf1af38127fab531623ade2c19	Ce serait un véritable honneur pour moi de t’accompagner.
vaste	vast	1	c45d75d8ae361220720e75a19c671e3d	Mon arrière-grand-père possédait une vaste terre.
évoquer	to evoke	1	19ed74a0209a991ec181398a97a828ea	Ce film a évoqué beaucoup de mauvais souvenirs.
tendre	to stretch	1	f61d70fe6343853d93bb422461dc7ceb	Nous allons devoir tendre la corde encore plus que ça.
une étape	a step	1	fb0afb020a125b642eb049e36a4cc9ea	Tu dois suivre les étapes dans l’ordre.
physique	physical	1	1cc03249a5b639478f353e075ad9eb1d	La douleur n’est pas seulement psychologique, elle est aussi physique.
accuser	to accuse	1	d26407b92be2b36c6aa4302e727e3c86	Tu ne peux pas m’accuser sans preuve.
parfaitement	perfectly	1	b037b4b88b5effb8cedcde9cb0c33d53	Ma voiture fonctionne parfaitement depuis que le mécanicien l’a réparée.
une méthode	a method	1	27441ba27086980305f5bcc8f257cf37	Quelle méthode as-tu utilisée pour accomplir cette tâche?
fonctionner	to work	1	91ab2d66f2612787768a4095223a761c	J’ai besoin d’aide, mon ordinateur ne fonctionne plus.
envers	towards	1	fccb006268befffa72dc934f0c3274a6	Ton attitude envers moi est inacceptable.
distribuer	to distribute	1	cb0549bff6cc3b758c32557f20d6f965	Cette entreprise distribue des produits à travers le monde entier.
une existence	an existence	1	da23103cbb781a158ad14bf9c3e0a20b	Je n’avais jamais entendu parler de son existence.
prétendre	to pretend	1	a3a2de1c77ce472a20964b1b14ae5acd	Il prétend être quelqu’un d’autre et c’est pathétique.
global / globale	global	1	4cb4def04af5a10bc42072d29db6d451	Cette couleur augmente l’attrait global de la pièce.
un / une professeur	a professor	1	7d30aa26580eb0c1c15b37f691cad024	Il faut de nombreuses années d’études pour devenir professeur.
le crédit	the credit	1	4d0ffcff7632ad8e963a2a2ab6a7826e	Le gagnant aura le crédit qu’il mérite.
une tendance	a tendency	1	d560370262cbc00bb80f1b6d18e6ab80	Martine a tendance à conduire trop vite.
une chaîne	a chain	1	5af8a7acf13019156a4e0e6e6e945bd0	Il m’a acheté une chaîne en or délicate pour mon anniversaire.
un dommage	damage	1	f07a47f05c6fc096a26b2bf919ef00f1	Tu devras certainement payer pour les dommages.
une note	a note / a grade	1	913c806f68487e74cce96c413a876365	J’ai écrit une note au bas de la page qui explique comment vos notes ont été calculées.
une réserve	a reserve	1	784886fe54e167638335aff4a18ac1de	Ceci est une bouteille de ma réserve personnelle.
le maximum	the maximum	1	dd97ea86de2aeffda10f91a903b27c4f	Choisis l’option qui offre le maximum d’avantages.
un moteur	a motor	1	014f62c9782f5d2ec7979223a9e5d087	Il a installé un moteur sur sa bicyclette; ça a l’air amusant.
une version	a version	1	c01943721f8d2f11a01a511f14c70521	Envoyez-moi la version finale par courriel.
un règlement	a rule	1	e045651144d9cbf2628218f3fec6d254	Tu n’as pas le choix, c’est le règlement.
relatif / relative	relative	1	8db13fc96bc5ce575087370e01052051	Ce principe est relatif, il dépend de différents facteurs.
mercredi	wednesday	1	bc825f90fee87ec38fee590813eea91a	Je vais me coucher tôt mercredi.
régional / régionale	regional	1	dfe8e80b17e8f20773c7ee74246292f0	Notre équipe a remporté le tournoi regional.
sinon	otherwise	1	60f3481fa8dd9c238641da3de24b12f3	Range ta chambre, sinon tu seras privé de sortie.
entreprendre	to undertake	1	2a2dcedba76a4dd71bc33cc94d284aca	Nous devons d’abord entreprendre une vérification des informations.
au-delà	beyond	1	9e12b5c130af38afee391365342e65d0	La beauté de cet endroit va au-delà de l’imaginaire.
s’étendre	to lie down	1	cfd0ab8f93d0205a4c747ccd2eaa9ec4	J’ai mal à la tête, je vais aller m’étendre.
un couple	a couple	1	b0d7f5f89f98988ee7033da273fd8b2e	Ce couple vient au café chaque semaine.
profond / profonde	deep	1	40d469b2b7f0b2b9c8b52043a985a0f8	Les paroles de cette chanson sont très profondes.
décrire	to describe	1	d9ef0792e0e2272f476c54b93c28b78d	Pouvez-vous décrire votre agresseur?
récent / récente	recent	1	74f5959b1e508e4a4d4bf6197bb757c0	Son téléphone est très récent, elle vient de l’acheter.
une télévision	a television	1	faab180ebb7952463e22c75f9d6beb4b	Ne t’assois pas trop près de la télévision.
la retraite	retirement	1	fc5afedc2183050b9e7a4512ec0ec45e	Quel dommage qu’il se soit blessé au dos si près de la retraite.
une sortie	an exit	1	82e864c3e3877bf576eea9d7f95da00a	Je vais venir te chercher à la sortie.
une frontière	a border	1	a3597ccc260be7a5fbe7b975c021159e	Je suis près de la frontière des États-Unis.
égal / égale	equal	1	d0864168f6c688ba49927e94d42363b6	Nos droits ne sont pas égaux à ceux de certains autres citoyens.
une promesse	a promise	1	3d2567fd348dc27b81dd6fe00ce73530	Il m’a fait une promesse avant de partir.
entretenir	to maintain	1	5193f8d1ee315e4fda14181485938039	Je désire entretenir une bonne relation de travail avec mon patron.
habiter	to live	1	07364bc84cccbe1d76b688a94b53a298	Je n’aimerais pas habiter en ville.
un quartier	a district	1	b297b6118fcf4abbf73b387c378dce47	Je préfère habiter dans un quartier tranquille.
un art	an art	1	106e6ca2e5bdd180e2445c03fb0e7a93	La cuisine est un art.
accueillir	to welcome	1	3250a73f3488164588675c118a3e3a81	Ma famille vient en visite ce weekend, j’ai hâte de les accueillir.
libérer	to liberate	1	afb44123c2565f096f7e13914932eaea	Libérez-moi de toute cette souffrance.
vivant / vivante	alive	1	a4680c2081ec934a1fd6869cc0dc55d6	Heureusement, David était encore vivant après l’accident.
une université	a university	1	cbaa9cb1ef57dd68f138571daad38415	J’assisterai à la conférence de ce professeur à l’université.
rire	to laugh	1	01d5da4379ffd9c1a8ad123bb0481b61	Arrête de rire, je suis très sérieuse!
avocat / avocate	lawyer	1	d2dbb9180a5a55d7329e3b7599e066e2	Mon fils veut devenir avocat, je suis si fière de lui.
une crainte	a fear	1	818d8b935ef2b8ff5e6fbd3725c19158	Je n’ai qu’une seule crainte : me retrouver seule.
commettre	to commit	1	07f0fc91e471d3b810e714c7000edae9	Ce soir, il va commettre un crime.
précisément	precisely	1	c85b190bbfac0d25e3566e7c1d633a0b	C’est précisément ce que je voulais dire.
un soutien	support	1	9caa3490e6670de34008f76394df42a4	J’ai vraiment besoin de ton soutien pendant ce moment difficile.
facilement	easily	1	c48883ff6d76881a813ed0bbe8b5f6ab	Grâce à ses roulettes, cette chaise peut être déplacée facilement.
une urgence	an emergency	1	586d03be0fe0e07e8ac0dcb3a6b25265	Appelle-moi immédiatement, c’est une urgence.
une clé	a key	1	2f0ea864d88126d2711ac79ae283324e	J’ai encore oublié mes clés sur la table.
jeter	to throw away	1	33bd8cd16e0022ae4f040f45c861278d	Je suis très attachée à cette photo, ne la jette pas!
religieux / religieuse	religious	1	015abfb2a4e9628be057241384bd8589	Son appartement est rempli de symboles religieux.
une analyse	an analysis	1	6b8daf665a3014ad789dfd8b545ac5d9	Je vais maitenant procéder à l’analyse des données.
disponible	available	1	a22a99ee30084395709c1b884b6a4639	Ce siège est-il disponible?
un regard	a look	1	3ccb4bdbba46d0d3e9a9cd6677776e0b	Elle m’a lancé un regard à la fois perçant et effrayant.
prévenir	to prevent / to warn	1	922577fbe6e5ceba89eaf3c52e732081	Afin de prévenir une catastrophe, j’ai préféré te prévenir.
enlever	to remove	1	ef34ff9de148a72a33fab694bda27ff3	Veuillez enlever vos souliers avant d’entrer.
analyser	to analyse	1	e09156b502f8ea4b9cd1f86666f18731	Laisse-moi le temps d’analyser la situation.
un mariage	a wedding / marriage	1	93900384c86b7dc4cb90951292da65e8	N’oublis pas : c’est le mariage de ton cousin ce weekend.
une couleur	a color	1	60dc82f45d906db772ae4593a9eb0c06	Je préfèrerais une couleur neutre pour la salle de bain.
témoigner	to testify	1	5705daf07a1679597a4b47694ef99ae7	Il va témoigner devant le juge à neuf heures.
sauver	to save	1	7d495e43e786c96225cc41fe1799d1cd	Je te dois tout, tu m’as sauvé la vie.
bientôt	soon	1	dd8eb23d00f26aaa904962ac3c71aaea	J’espère qu’on se reverra bientôt.
une conclusion	a conclusion	1	ae96a4c4efde7b6003c04151aa99f43c	Quand j’écris une dissertation, je commence toujours par la conclusion.
bleu / bleue	blue	1	107520d52a2af457645b72f2030025d3	Cet oiseau bleu vient du Brézil.
dehors	outside	1	d960d8a0964ecb6c45104e88541cca0a	Le chien a envie d’aller dehors.
remercier	to thank	1	d178bc5e24d3cfaea9a082c9c89e1e7f	Je vous remercie pour l’invitation.
actif / active	active	1	3996ac15c8e29af1752a6d570ae1d742	Mon père devrait avoir un mode de vie plus actif.
réclamer	to claim	1	6668cfc6536a02deb08b6a9edea40c22	Vous devez vous rendre au secrétariat pour réclamer un objet perdu.
parlementaire	parliamentary	1	2ebe6a462b6d951ad7141a097e95a828	Nous avons besoin d’une réforme parlementaire.
récemment	recently	1	d60b306248f0161d8cbbc30e5b8c8ab4	Elle est toujours en colère récemment, je ne sais pas quoi faire.
un fil	a thread	1	428329e8ce96e38985a4a3adec9a9b03	Le fil rouge sur un fond blanc crée un joli contraste.
collectif / collective	collective	1	2847016232714b38577522be81c54b3a	Cet événement s’inscrit dans la mémoire collective des citoyens.
excellent / excellente	excellent	1	e6dcad3372acaa8b6f950a0096458287	Quelle excellente façon de débuter la semaine!
un moral	a morale	1	1ba1e9f7dd1ad8fcba76c36c6b4035ea	J’ignore comment leur remonter le moral.
une habitude	a habit	1	7e1eb72629c4423edad6b27b147830af	Arrête de te ronger les ongles, c’est une mauvaise habitude.
un code	a code	1	7766997d2abde5118abd8b30aac8bbc5	Il refuse de me donner le code d’accès pour le coffre-fort.
puissant / puissante	powerful	1	647c69676304df0595f183ce0f5d6470	L’amour est le sentiment le plus puissant.
recueillir	to collect	1	ff4b652594e683110a09a79b33a3472c	Je dois recueillir plus d’informations avant de pouvoir donner mon opinion.
fabriquer	to manufacture / to make	1	dfe0eb75287300f7d154a43b68fc5ee6	Ce produit est fabriqué en Chine.
représentant / représentante	representative	1	722dca8371cc3c36c7cf2e18c600de7b	J’ai une rencontre avec la représentante de cet organisme.
un accident	an accident	1	296e46bc4b47f1f65494f0eb43fb2779	Après l’accident, elle n’était plus la même.
extraordinaire	extraordinary	1	a8858ab11bedc0135346de275ab3fa9a	Ce spectacle de magie était extraordinaire.
dimanche	sunday	1	6a595067f415f5145bff5ca921812db8	Beaucoup vont encore à l’église tous les dimanches.
vérifier	to check	1	26c3ee5e95a4704381e434911da85f2d	Laisse-moi vérifier, je reviens dans une minute.
une envie	a desire	1	c9de82fd5587aef4f41fd867a0878d87	J’ai une envie inexplicable de manger des cornichons.
enregistrer	to record	1	4d45f471d2175a448c1a96e69521c929	Elle ne le sait pas, mais j’ai enregistré notre conversation.
rare	rare	1	a6645c053e422eb993dcd470e2333d45	Cette espèce d’oiseau est très rare.
un parc	a park	1	258720fcc2e6e966bf4c53a65024fd5a	Le parc sera fermé ce mercredi.
un impôt	a tax	1	0e0033dcdf50cb39df698022c05e5496	Mon copain fait son propre rapport d’impôt.
sud	south	1	519328e61744b222cd46cc66e21fd426	Ce magasin est un peu plus au sud.
efficace	efficient	1	7779dddba3575a94dab7de223b695dc6	C’est une façon très efficace de soulager la douleur.
intéressant / intéressante	interesting	1	9f749da8247100f225d883237a642d4e	La leçon d’aujourd’hui était très intéressante.
une île	an island	1	9b31cbac05c435c275ed8b0a0158fad9	Il est tellement riche qu’il a acheté sa propre île privée.
une cité	a city	1	c5e3acea47ab17ee8e5e89ef762568fe	La cité d’Atlantide est une légende.
moderne	modern	1	d6e8903afbf1836b8884d59b99c82dde	Son appartement a un style très moderne.
voter	to vote	1	3b6ae578b96745fa15cb8a7e08fcef2e	Pour qui vas-tu voter?
un traité	a treaty	1	b1a14aa544007441db2c550ce2d49f86	Je n’arrive pas à croire qu’il ait refusé de signer le traité de paix.
une libération	a liberation	1	6f2127c65cabe98bfcc1060f247b3863	La libération des otages a eu lieu tôt ce matin.
nourrir	to feed	1	68390daa879a1f858f1b9430b40020ff	J’ai besoin de cet emploi, j’ai trois bouches à nourrir.
sérieusement	seriously	1	b77d8491d2ab9cb2e4318acd490651a3	Tu ne croyais pas sérieusement que ce serait aussi simple.
une carrière	a career	1	20bda45f8fc50571b7d89ada99c8271b	Sa carrière passera toujours en premier.
immédiat / immédiate	immediate	1	132924f973e56c96f5fe3fe6f86eba5f	J’ai besoin de votre réponse immédiate, commandant.
exceptionnel / exceptionnelle	exceptional	1	b5020f05fecb03b0d2004d2fb49222e7	Tu as un talent exceptionnel, j’espère que tu le sais.
rechercher	to look for	1	f16270b1978f83f022b340d3f738d6ee	Je recherche la première édition de ce livre depuis vingt ans.
palestinien / palestinienne	palestinian	1	97235d977868cd953acfc19f6bc0984b	Nous entendons parler du conflit israélo-palestinien tous les jours.
un bras	an arm	1	2b0ce2ef49bae0204bac5614da239378	Elle était tellement en colère qu’elle a menacé de lui casser le bras.
producteur / productrice	producer	1	a86befe369af9b8e4a9c7a6523232c2d	Mon ami Théodore est producteur de musique en Californie.
garantir	to guarantee	1	ebd6b6a9c7069f2bbb4dd3f632485225	Cette entreprise fait tout pour garantir la satisfaction des clients.
un geste	a gesture	1	2f6fbdd323cb465a1b38b30fec0dbfc6	Tous les participants ont apprécié son geste.
un roman	a novel	1	f8007bc937873a350c67028392dbd958	Je rêve d’écrire un roman un jour.
une augmentation	an increase	1	b4ac8d5a5394bdba846dd6a3b61dcfd2	Je constate une augmentation de votre glycémie.
le lendemain	the next day	1	22d4c23a0bcb1b68663c19ec9e177bb6	Elle a été malade, mais elle se sentait mieux le lendemain.
policier / policière	policeman  /  policewoman	1	3ebe90a07dd2c726e6d49b08d69bdd73	Le policier lui a donné une contravention pour excès de vitesse.
une échelle	a ladder	1	f6d85eff474b12a65f1c80936571b10e	J’ai peur qu’il tombe de l’échelle, elle n’a pas l’air stable.
supplémentaire	additional	1	f81aa8f76e7fe01763aeed45b0e591c3	Nous pouvons vous l’expédier directement pour un frais supplémentaire.
pratiquer	to practice	1	8a80df76162e6f214a73aaee5d5e62cd	Je n’ai pas eu le temps de pratiquer mes gammes cette semaine.
une pensée	a thought	1	e20b4eefa8795d049b419d155ef031ba	Ne me remercie pas, ce n’était qu’une petite pensée.
un facteur	a factor	1	ba36b88c833849f6db1f0edf795d6fa5	La coopération est le facteur clé de la réussite.
néanmoins	nevertheless	1	c80709ca7523d732ad5d142f0363c27b	Il était néanmoins très fatigué.
bénéficier	to benefit	1	c1f8e87d8fa91838015f88cadf62218f	Cette entreprise bénéficierait beaucoup d’une relocalisation.
vingt	twenty	1	04fc994e2d9e53893c580c93502042dd	Je suis prise à l’aéroport depuis vingt heures.
revoir	to see again	1	655497c83e66d9e21026e0aa1ec30df2	Quand allons-nous nous revoir?
extrême	extreme	1	d3425741efcde335d1bed47640f8b70b	Je ne peux pas prendre ma voiture dans ces conditions extrêmes.
un défaut	a fault	1	1516c50afad5c204418bb1e8732f98af	Je l’aimerai toujours malgré ses défauts.
précieux / précieuse	precious	1	de12a7bda36c0e928477e316a9a696cc	Cette bague est mon bien le plus précieux.
un retard	a delay	1	21fcb8fcc2e1439a859fde32b4054c3a	Le train aura un retard de cinq minutes.
une démocratie	a democracy	1	5cd6095da9ae5fd092e677fd6d5869c4	Ce pays n’a jamais connu la démocratie.
renforcer	to reinforce / to strenghten	1	8d2f91ae9831271a8bc68043b15853cb	La structure en acier renforce cette échelle.
le silence	silence	1	8463949ca830ad8d4492e182c2c95ed2	J’ai besoin de silence pour me concentrer.
une perspective	a perspective	1	ae89cc7be6abee614ec2b5775e89bdbe	Ceci te permettra de voir les choses sous une perspective différente.
qualifier	to qualify	1	457df4bbdce367b4254d352acf3c26f4	Je ne peux pas qualifier ce commentaire comme « utile ».
absolu / absolue	absolute	1	fbbc7a27a480affb3e3a8f4f14399a1b	En hiver, la température est souvent sous le zéro absolu.
dégager	to clear	1	0727a18058853d7a44dda3b75ee36ab4	Essayez de dégager un chemin pour les piétons.
une stratégie	a strategy	1	d9b3497cd6349a78b2224cca6a17ef50	J’ai gagné, car j’avais une meilleure stratégie que mon adversaire.
un bateau	a boat	1	2fcd728ff0f3d34c56fa7345bf186aea	Marcel vient de s’acheter un bateau; il n’a jamais été aussi heureux.
une troupe	a troupe	1	b5ca467d638ff51aa231487dca15a041	J’ai auditionné pour faire partie de cette troupe de théâtre.
une course	a race	1	90658b6c95fef23b3b2e2ae2454d0849	Je m’entraîne depuis des mois pour gagner cette course.
un exercice	an exercise	1	8ef6fc3363bdc20c63e25942c76c2ad7	Mon entraîneur m’a recommendé d’essayer un nouvel exercice.
fondamental / fondamentale	fundamental	1	c78079f254ab481b98c28ce4d5a6a6e1	Le respect est une chose fondamentale.
un visage	a face	1	18701463d8092e0b636dc6f9fdbd94ad	Qui est-ce? Je ne reconnais pas son visage.
le printemps	spring	1	bc608991acfd532a72a6fbc744c34678	J’ai déjà hâte au printemps prochain.
une machine	a machine	1	21e2859dc728c631837cd8a75220b1d4	Cette machine sert à trier les légumes.
un village	a village	1	0c380eaf8d1410d91a82b36c4992cf61	Mes grand-parents habitent dans un petit village.
britannique	british	1	115c0460ef3da903055b6c850b0e34e6	Cette entreprise contribue à l’économie britannique.
surveiller	to watch	1	7426ad420dcc6d47fb52e17bdb6e45e9	Je ne peux pas venir, je dois surveiller mon petit frère.
une édition	an edition	1	3516e1aca97248cf5e06e26efd16d226	Ils ont sorti une édition limitée de cet album.
la droite	the right	1	68175afbaaabdb9646fb2715c2a2a626	Déplace la table un peu plus vers la droite.
un organisme	an organism	1	2af15b87cf7e031f4711d081c3d43a8f	Je fais du bénévolat pour un organisme humanitaire.
une leçon	a lesson	1	2c36867e90f5f8e6f7a3d3770d32f0cd	Cet accident t’a appris une bonne leçon.
décevoir	to disappoint	1	e7603f63ce10393d058dd148742e9272	Pardonnez-moi, je ne voulais pas vous décevoir.
une bataille	a battle	1	8393fff6c5ca4d48a3567e47d9f1b799	C’est toujours dur de perdre une bataille.
un port	a harbour	1	292953f1a64bc722d82bddadb4af7834	Le bateau arrivera bientôt au port.
une naissance	a birth	1	3908bc9858c9cc4a8f8841b8eeadb452	Elle a toujours été curieuse, même depuis sa naissance.
majeur / majeure	major	1	282a43eb6656b5f8c16369456b9a42a4	Tu as commis une faute majeure.
accomplir	to accomplish	1	97972987a56be4f1e035e4f908b4469c	Pense à ce que nous pourrions accomplir ensemble.
un hôpital	a hospital	1	9fc07794d2563edb11caeccf64652794	J’irai visiter ma mère à l’hôpital demain matin.
un circuit	a circuit	1	f318c8ae206aedbe617a241950dc53e3	Le courrant ne passe pas si le circuit est fermé.
terrible	terrible	1	8398c33bfa261f70cb3506034ee9dba3	J’ai de terribles nouvelles à t’annoncer.
un degré	a degree	1	dcbe621057fbf639ea36953e558687d0	L’inclinaison doit être à un plus haut degré.
